method,start0,start1,iter,x,f_x,dx
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
newton_analytic,-3,nan,1,-3.20382545766947,0.890825604378037,0.20382545766947
newton_analytic,-3,nan,2,-3.16944455277672,0.0287408600651237,0.0343809048927479
newton_analytic,-3,nan,3,-3.16825924857148,3.34038570493078e-05,0.00118530420523832
newton_analytic,-3,nan,4,-3.16825786775115,4.52976545162187e-11,1.38082033274145e-06
newton_analytic,-3,nan,5,-3.16825786774928,4.88498130835069e-15,1.87228010872786e-12
newton_analytic,-3,nan,6,-3.16825786774928,4.88498130835069e-15,0
