method,start0,start1,iter,x,f_x,dx
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
newton_analytic,0.5,nan,1,-0.385144298623028,-0.629232156271924,0.885144298623028
newton_analytic,0.5,nan,2,-0.0875444490333047,-0.112940840705279,0.297599849589723
newton_analytic,0.5,nan,3,-0.00586559927201968,-0.00707319165015752,0.081678849761285
newton_analytic,0.5,nan,4,-2.85036908796504e-05,-3.42052415236936e-05,0.00583709558114003
newton_analytic,0.5,nan,5,-6.77031030156127e-10,-8.12437236645723e-10,2.85030138486202e-05
newton_analytic,0.5,nan,6,-3.81975876855043e-19,-4.58371052226052e-19,6.77031029774151e-10
newton_analytic,0.5,nan,7,0,0,3.81975876855043e-19
